<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.10.05	05:15:00	1.17312	1.17353	1.17312	1.17333	263	0	2
2020.10.05	05:30:00	1.17333	1.17333	1.17297	1.17301	204	0	1
2020.10.05	05:45:00	1.17301	1.17341	1.17301	1.17319	183	0	2
2020.10.05	06:00:00	1.17319	1.17323	1.17302	1.17312	159	0	1
2020.10.05	06:15:00	1.17312	1.17339	1.17310	1.17323	155	0	1
2020.10.05	06:30:00	1.17323	1.17323	1.17295	1.17295	197	0	1
2020.10.05	06:45:00	1.17295	1.17299	1.17272	1.17282	345	0	1
2020.10.05	07:00:00	1.17282	1.17293	1.17267	1.17287	173	0	2
2020.10.05	07:15:00	1.17287	1.17304	1.17276	1.17303	194	0	2
2020.10.05	07:30:00	1.17304	1.17324	1.17299	1.17323	199	0	0
2020.10.05	07:45:00	1.17323	1.17333	1.17318	1.17320	183	0	1
2020.10.05	08:00:00	1.17321	1.17326	1.17301	1.17318	226	0	0
2020.10.05	08:15:00	1.17318	1.17333	1.17305	1.17327	172	0	0
2020.10.05	08:30:00	1.17327	1.17355	1.17324	1.17333	202	0	1
2020.10.05	08:45:00	1.17334	1.17353	1.17332	1.17343	170	0	1
2020.10.05	09:00:00	1.17343	1.17344	1.17244	1.17268	648	0	0
2020.10.05	09:15:00	1.17265	1.17286	1.17248	1.17265	395	0	1
2020.10.05	09:30:00	1.17265	1.17299	1.17234	1.17245	491	0	1
2020.10.05	09:45:00	1.17245	1.17255	1.17208	1.17243	438	0	1
2020.10.05	10:00:00	1.17241	1.17292	1.17197	1.17228	848	0	0
2020.10.05	10:15:00	1.17228	1.17314	1.17225	1.17266	783	0	0
2020.10.05	10:30:00	1.17266	1.17312	1.17237	1.17297	719	0	1
2020.10.05	10:45:00	1.17297	1.17380	1.17297	1.17323	791	0	0
2020.10.05	11:00:00	1.17323	1.17412	1.17320	1.17404	793	0	0
2020.10.05	11:15:00	1.17404	1.17454	1.17382	1.17419	751	0	0
2020.10.05	11:30:00	1.17419	1.17437	1.17371	1.17392	613	0	0
2020.10.05	11:45:00	1.17393	1.17497	1.17388	1.17492	610	0	0
2020.10.05	12:00:00	1.17490	1.17538	1.17466	1.17500	730	0	0
2020.10.05	12:15:00	1.17500	1.17521	1.17469	1.17517	563	0	0
2020.10.05	12:30:00	1.17515	1.17554	1.17509	1.17522	715	0	1
2020.10.05	12:45:00	1.17522	1.17594	1.17518	1.17568	581	0	0
2020.10.05	13:00:00	1.17568	1.17576	1.17504	1.17512	452	0	1
2020.10.05	13:15:00	1.17512	1.17512	1.17474	1.17496	449	0	0
2020.10.05	13:30:00	1.17496	1.17520	1.17475	1.17496	616	0	0
2020.10.05	13:45:00	1.17497	1.17577	1.17495	1.17524	545	0	1
2020.10.05	14:00:00	1.17525	1.17562	1.17461	1.17556	441	0	0
2020.10.05	14:15:00	1.17556	1.17572	1.17514	1.17526	446	0	1
2020.10.05	14:30:00	1.17526	1.17641	1.17512	1.17620	523	0	0
2020.10.05	14:45:00	1.17620	1.17694	1.17619	1.17648	790	0	0
2020.10.05	15:00:00	1.17648	1.17688	1.17646	1.17675	512	0	0
2020.10.05	15:15:00	1.17678	1.17685	1.17604	1.17605	503	0	1
2020.10.05	15:30:00	1.17606	1.17634	1.17568	1.17585	624	0	0
2020.10.05	15:45:00	1.17585	1.17646	1.17582	1.17638	526	0	0
2020.10.05	16:00:00	1.17640	1.17707	1.17640	1.17686	668	0	0
2020.10.05	16:15:00	1.17688	1.17706	1.17670	1.17697	550	0	0
2020.10.05	16:30:00	1.17698	1.17860	1.17678	1.17818	1220	0	0
2020.10.05	16:45:00	1.17822	1.17915	1.17804	1.17862	906	0	0
2020.10.05	17:00:00	1.17859	1.17974	1.17822	1.17879	1093	0	0
2020.10.05	17:15:00	1.17880	1.17927	1.17822	1.17853	765	0	1
2020.10.05	17:30:00	1.17860	1.17896	1.17790	1.17852	819	0	0
2020.10.05	17:45:00	1.17852	1.17936	1.17816	1.17896	933	0	0
2020.10.05	18:00:00	1.17896	1.17922	1.17859	1.17881	786	0	1
2020.10.05	18:15:00	1.17882	1.17906	1.17822	1.17839	687	0	0
2020.10.05	18:30:00	1.17839	1.17885	1.17822	1.17867	590	0	0
2020.10.05	18:45:00	1.17867	1.17876	1.17819	1.17844	506	0	1
2020.10.05	19:00:00	1.17844	1.17887	1.17837	1.17870	439	0	1
2020.10.05	19:15:00	1.17868	1.17878	1.17824	1.17861	370	0	2
2020.10.05	19:30:00	1.17860	1.17885	1.17856	1.17878	344	0	1
2020.10.05	19:45:00	1.17881	1.17891	1.17842	1.17862	491	0	0
2020.10.05	20:00:00	1.17862	1.17863	1.17818	1.17830	358	0	0
2020.10.05	20:15:00	1.17830	1.17840	1.17801	1.17818	335	0	0
2020.10.05	20:30:00	1.17817	1.17836	1.17810	1.17812	245	0	1
2020.10.05	20:45:00	1.17812	1.17817	1.17756	1.17768	484	0	0
2020.10.05	21:00:00	1.17768	1.17785	1.17749	1.17760	440	0	1
2020.10.05	21:15:00	1.17760	1.17770	1.17737	1.17738	285	0	1
2020.10.05	21:30:00	1.17741	1.17751	1.17715	1.17727	228	0	0
2020.10.05	21:45:00	1.17727	1.17759	1.17724	1.17748	231	0	2
2020.10.05	22:00:00	1.17748	1.17770	1.17747	1.17760	336	0	1
2020.10.05	22:15:00	1.17760	1.17801	1.17760	1.17785	226	0	1
2020.10.05	22:30:00	1.17784	1.17817	1.17777	1.17812	331	0	2
2020.10.05	22:45:00	1.17812	1.17841	1.17798	1.17836	316	0	1
2020.10.05	23:00:00	1.17836	1.17865	1.17814	1.17859	237	0	1
2020.10.05	23:15:00	1.17859	1.17876	1.17844	1.17848	177	0	1
2020.10.05	23:30:00	1.17848	1.17851	1.17825	1.17836	123	0	1
2020.10.05	23:45:00	1.17837	1.17857	1.17807	1.17825	345	0	1
2020.10.06	00:00:00	1.17826	1.17830	1.17783	1.17788	149	0	3
2020.10.06	00:15:00	1.17805	1.17837	1.17789	1.17821	111	0	2
2020.10.06	00:30:00	1.17821	1.17832	1.17805	1.17805	118	0	12
2020.10.06	00:45:00	1.17805	1.17810	1.17788	1.17808	110	0	17
2020.10.06	01:00:00	1.17806	1.17863	1.17799	1.17863	205	0	1
2020.10.06	01:15:00	1.17863	1.17878	1.17859	1.17872	149	0	1
2020.10.06	01:30:00	1.17867	1.17875	1.17853	1.17868	210	0	0
2020.10.06	01:45:00	1.17868	1.17881	1.17862	1.17872	124	0	1
2020.10.06	02:00:00	1.17872	1.17880	1.17834	1.17865	194	0	0
2020.10.06	02:15:00	1.17865	1.17881	1.17862	1.17869	101	0	3
2020.10.06	02:30:00	1.17869	1.17898	1.17867	1.17881	159	0	1
2020.10.06	02:45:00	1.17878	1.17900	1.17872	1.17890	149	0	1
2020.10.06	03:00:00	1.17889	1.17919	1.17867	1.17908	227	0	0
2020.10.06	03:15:00	1.17908	1.17929	1.17902	1.17908	221	0	1
2020.10.06	03:30:00	1.17907	1.17914	1.17862	1.17894	241	0	0
2020.10.06	03:45:00	1.17894	1.17915	1.17867	1.17907	283	0	0
2020.10.06	04:00:00	1.17906	1.17927	1.17880	1.17903	244	0	1
2020.10.06	04:15:00	1.17903	1.17903	1.17867	1.17880	313	0	0
2020.10.06	04:30:00	1.17880	1.17889	1.17867	1.17868	340	0	0
2020.10.06	04:45:00	1.17868	1.17884	1.17861	1.17863	233	0	1
2020.10.06	05:00:00	1.17863	1.17881	1.17859	1.17870	265	0	0
2020.10.06	05:15:00	1.17870	1.17900	1.17869	1.17900	227	0	1
2020.10.06	05:30:00	1.17900	1.17903	1.17888	1.17888	156	0	1
2020.10.06	05:45:00	1.17888	1.17910	1.17886	1.17909	204	0	1
2020.10.06	06:00:00	1.17910	1.17910	1.17885	1.17900	231	0	2
2020.10.06	06:15:00	1.17901	1.17915	1.17899	1.17903	104	0	1
2020.10.06	06:30:00	1.17903	1.17984	1.17901	1.17923	635	0	0
2020.10.06	06:45:00	1.17923	1.17929	1.17891	1.17921	336	0	2
2020.10.06	07:00:00	1.17921	1.17923	1.17888	1.17898	141	0	1
2020.10.06	07:15:00	1.17898	1.17923	1.17891	1.17921	145	0	2
2020.10.06	07:30:00	1.17921	1.17940	1.17917	1.17920	171	0	2
2020.10.06	07:45:00	1.17920	1.17925	1.17880	1.17884	205	0	0
2020.10.06	08:00:00	1.17884	1.17912	1.17877	1.17880	269	0	2
2020.10.06	08:15:00	1.17879	1.17921	1.17874	1.17891	281	0	1
2020.10.06	08:30:00	1.17891	1.17903	1.17880	1.17880	233	0	1
2020.10.06	08:45:00	1.17880	1.17892	1.17856	1.17859	251	0	1
2020.10.06	09:00:00	1.17864	1.17899	1.17808	1.17833	471	0	1
2020.10.06	09:15:00	1.17828	1.17870	1.17805	1.17825	340	0	1
2020.10.06	09:30:00	1.17826	1.17842	1.17774	1.17786	487	0	1
2020.10.06	09:45:00	1.17786	1.17853	1.17786	1.17851	520	0	1
2020.10.06	10:00:00	1.17847	1.18001	1.17801	1.17920	1074	0	0
2020.10.06	10:15:00	1.17919	1.17926	1.17835	1.17835	903	0	1
2020.10.06	10:30:00	1.17835	1.17881	1.17751	1.17769	796	0	1
2020.10.06	10:45:00	1.17769	1.17816	1.17744	1.17765	782	0	1
2020.10.06	11:00:00	1.17765	1.17780	1.17681	1.17733	745	0	0
2020.10.06	11:15:00	1.17733	1.17747	1.17691	1.17699	708	0	1
2020.10.06	11:30:00	1.17699	1.17743	1.17666	1.17680	778	0	0
2020.10.06	11:45:00	1.17680	1.17791	1.17652	1.17776	837	0	0
2020.10.06	12:00:00	1.17776	1.17802	1.17729	1.17780	696	0	0
2020.10.06	12:15:00	1.17780	1.17816	1.17775	1.17801	582	0	0
2020.10.06	12:30:00	1.17801	1.17861	1.17799	1.17814	445	0	1
2020.10.06	12:45:00	1.17814	1.17842	1.17785	1.17795	407	0	0
2020.10.06	13:00:00	1.17797	1.17836	1.17762	1.17833	511	0	1
2020.10.06	13:15:00	1.17836	1.17840	1.17770	1.17826	540	0	0
2020.10.06	13:30:00	1.17826	1.17881	1.17820	1.17869	537	0	1
2020.10.06	13:45:00	1.17869	1.17887	1.17754	1.17779	875	0	0
2020.10.06	14:00:00	1.17779	1.17823	1.17750	1.17791	628	0	1
2020.10.06	14:15:00	1.17791	1.17902	1.17790	1.17897	492	0	0
2020.10.06	14:30:00	1.17896	1.17979	1.17883	1.17968	810	0	0
2020.10.06	14:45:00	1.17970	1.17974	1.17924	1.17958	555	0	0
2020.10.06	15:00:00	1.17957	1.17976	1.17925	1.17950	701	0	1
2020.10.06	15:15:00	1.17950	1.18076	1.17941	1.18035	730	0	0
2020.10.06	15:30:00	1.18035	1.18038	1.17886	1.17900	830	0	0
2020.10.06	15:45:00	1.17900	1.17943	1.17874	1.17911	730	0	0
2020.10.06	16:00:00	1.17911	1.18005	1.17899	1.17998	700	0	0
2020.10.06	16:15:00	1.17998	1.18026	1.17936	1.17979	1097	0	0
2020.10.06	16:30:00	1.17977	1.18021	1.17925	1.17955	1008	0	1
2020.10.06	16:45:00	1.17958	1.17963	1.17781	1.17797	1138	0	0
2020.10.06	17:00:00	1.17797	1.17895	1.17795	1.17863	854	0	0
2020.10.06	17:15:00	1.17863	1.17895	1.17831	1.17892	824	0	1
2020.10.06	17:30:00	1.17893	1.17899	1.17803	1.17803	748	0	0
2020.10.06	17:45:00	1.17803	1.17949	1.17796	1.17911	1137	0	0
2020.10.06	18:00:00	1.17911	1.17941	1.17888	1.17903	888	0	0
2020.10.06	18:15:00	1.17904	1.17935	1.17841	1.17857	793	0	0
2020.10.06	18:30:00	1.17855	1.17887	1.17823	1.17860	693	0	0
2020.10.06	18:45:00	1.17860	1.17860	1.17762	1.17776	599	0	1
2020.10.06	19:00:00	1.17776	1.17811	1.17733	1.17811	748	0	0
2020.10.06	19:15:00	1.17811	1.17812	1.17760	1.17760	334	0	1
2020.10.06	19:30:00	1.17764	1.17799	1.17728	1.17791	484	0	1
2020.10.06	19:45:00	1.17790	1.17826	1.17788	1.17809	297	0	2
2020.10.06	20:00:00	1.17809	1.17809	1.17767	1.17805	374	0	1
2020.10.06	20:15:00	1.17801	1.17814	1.17762	1.17775	369	0	1
2020.10.06	20:30:00	1.17775	1.17776	1.17721	1.17737	481	0	1
2020.10.06	20:45:00	1.17736	1.17807	1.17734	1.17785	433	0	1
2020.10.06	21:00:00	1.17785	1.17810	1.17781	1.17809	356	0	2
2020.10.06	21:15:00	1.17808	1.17864	1.17801	1.17859	312	0	2
2020.10.06	21:30:00	1.17860	1.17898	1.17856	1.17887	401	0	0
2020.10.06	21:45:00	1.17889	1.17899	1.17352	1.17554	1992	0	0
2020.10.06	22:00:00	1.17554	1.17554	1.17354	1.17511	2268	0	0
2020.10.06	22:15:00	1.17510	1.17600	1.17455	1.17593	1533	0	0
2020.10.06	22:30:00	1.17592	1.17601	1.17525	1.17552	1182	0	0
2020.10.06	22:45:00	1.17556	1.17563	1.17457	1.17500	917	0	1
2020.10.06	23:00:00	1.17500	1.17528	1.17437	1.17442	425	0	1
2020.10.06	23:15:00	1.17442	1.17479	1.17416	1.17478	206	0	0
2020.10.06	23:30:00	1.17478	1.17479	1.17376	1.17376	322	0	0
2020.10.06	23:45:00	1.17376	1.17379	1.17316	1.17334	477	0	1
2020.10.07	00:00:00	1.17335	1.17359	1.17326	1.17341	176	0	1
2020.10.07	00:15:00	1.17341	1.17350	1.17334	1.17335	130	0	2
2020.10.07	00:30:00	1.17335	1.17347	1.17303	1.17313	160	0	7
2020.10.07	00:45:00	1.17313	1.17328	1.17304	1.17328	211	0	12
2020.10.07	01:00:00	1.17327	1.17345	1.17301	1.17336	375	0	1
2020.10.07	01:15:00	1.17336	1.17378	1.17333	1.17372	276	0	1
2020.10.07	01:30:00	1.17373	1.17377	1.17341	1.17366	208	0	0
2020.10.07	01:45:00	1.17366	1.17368	1.17310	1.17339	301	0	1
2020.10.07	02:00:00	1.17338	1.17358	1.17323	1.17340	208	0	1
2020.10.07	02:15:00	1.17340	1.17367	1.17327	1.17355	195	0	1
2020.10.07	02:30:00	1.17355	1.17361	1.17338	1.17352	194	0	1
2020.10.07	02:45:00	1.17352	1.17372	1.17351	1.17370	157	0	0
2020.10.07	03:00:00	1.17370	1.17375	1.17348	1.17375	333	0	1
2020.10.07	03:15:00	1.17375	1.17404	1.17359	1.17400	281	0	1
2020.10.07	03:30:00	1.17400	1.17401	1.17349	1.17359	275	0	1
2020.10.07	03:45:00	1.17360	1.17375	1.17306	1.17352	313	0	1
2020.10.07	04:00:00	1.17352	1.17352	1.17298	1.17306	413	0	0
2020.10.07	04:15:00	1.17307	1.17330	1.17262	1.17270	352	0	1
2020.10.07	04:30:00	1.17270	1.17271	1.17250	1.17256	335	0	0
2020.10.07	04:45:00	1.17255	1.17328	1.17253	1.17281	472	0	0
2020.10.07	05:00:00	1.17282	1.17333	1.17248	1.17320	564	0	0
2020.10.07	05:15:00	1.17320	1.17341	1.17308	1.17333	408	0	1
2020.10.07	05:30:00	1.17332	1.17335	1.17307	1.17312	236	0	1
2020.10.07	05:45:00	1.17312	1.17332	1.17310	1.17311	290	0	1
2020.10.07	06:00:00	1.17311	1.17312	1.17272	1.17288	192	0	1
2020.10.07	06:15:00	1.17288	1.17299	1.17273	1.17283	218	0	1
2020.10.07	06:30:00	1.17283	1.17308	1.17280	1.17298	201	0	1
2020.10.07	06:45:00	1.17299	1.17316	1.17284	1.17284	221	0	0
2020.10.07	07:00:00	1.17284	1.17323	1.17278	1.17317	148	0	2
2020.10.07	07:15:00	1.17316	1.17347	1.17312	1.17344	190	0	1
2020.10.07	07:30:00	1.17344	1.17347	1.17319	1.17329	230	0	1
2020.10.07	07:45:00	1.17329	1.17346	1.17325	1.17336	223	0	1
2020.10.07	08:00:00	1.17336	1.17338	1.17297	1.17335	343	0	0
2020.10.07	08:15:00	1.17334	1.17352	1.17299	1.17301	240	0	0
2020.10.07	08:30:00	1.17301	1.17387	1.17299	1.17377	371	0	0
2020.10.07	08:45:00	1.17377	1.17409	1.17349	1.17378	480	0	1
2020.10.07	09:00:00	1.17381	1.17390	1.17349	1.17365	443	0	1
2020.10.07	09:15:00	1.17365	1.17431	1.17349	1.17415	673	0	0
2020.10.07	09:30:00	1.17415	1.17536	1.17388	1.17516	675	0	0
2020.10.07	09:45:00	1.17516	1.17551	1.17495	1.17546	523	0	0
2020.10.07	10:00:00	1.17546	1.17605	1.17518	1.17552	994	0	0
2020.10.07	10:15:00	1.17551	1.17600	1.17550	1.17585	825	0	0
2020.10.07	10:30:00	1.17585	1.17612	1.17527	1.17586	849	0	0
2020.10.07	10:45:00	1.17586	1.17669	1.17572	1.17665	627	0	1
2020.10.07	11:00:00	1.17663	1.17669	1.17527	1.17530	774	0	0
2020.10.07	11:15:00	1.17528	1.17598	1.17496	1.17581	736	0	0
2020.10.07	11:30:00	1.17581	1.17630	1.17568	1.17575	665	0	0
2020.10.07	11:45:00	1.17580	1.17615	1.17562	1.17577	541	0	0
2020.10.07	12:00:00	1.17577	1.17620	1.17565	1.17588	631	0	0
2020.10.07	12:15:00	1.17588	1.17603	1.17517	1.17525	566	0	1
2020.10.07	12:30:00	1.17525	1.17647	1.17519	1.17631	734	0	0
2020.10.07	12:45:00	1.17628	1.17631	1.17556	1.17598	640	0	1
2020.10.07	13:00:00	1.17598	1.17633	1.17555	1.17562	745	0	0
2020.10.07	13:15:00	1.17562	1.17567	1.17524	1.17528	523	0	1
2020.10.07	13:30:00	1.17528	1.17537	1.17491	1.17525	529	0	0
2020.10.07	13:45:00	1.17525	1.17613	1.17508	1.17586	711	0	0
2020.10.07	14:00:00	1.17585	1.17647	1.17585	1.17607	817	0	0
2020.10.07	14:15:00	1.17607	1.17742	1.17594	1.17736	746	0	1
2020.10.07	14:30:00	1.17736	1.17737	1.17659	1.17721	652	0	1
2020.10.07	14:45:00	1.17723	1.17768	1.17684	1.17739	764	0	0
2020.10.07	15:00:00	1.17738	1.17755	1.17685	1.17693	642	0	0
2020.10.07	15:15:00	1.17696	1.17726	1.17645	1.17666	649	0	0
2020.10.07	15:30:00	1.17666	1.17800	1.17662	1.17796	789	0	0
2020.10.07	15:45:00	1.17796	1.17818	1.17746	1.17783	772	0	0
2020.10.07	16:00:00	1.17783	1.17787	1.17710	1.17731	706	0	1
2020.10.07	16:15:00	1.17731	1.17785	1.17681	1.17715	926	0	0
2020.10.07	16:30:00	1.17714	1.17775	1.17661	1.17690	1127	0	0
2020.10.07	16:45:00	1.17689	1.17739	1.17612	1.17615	972	0	0
2020.10.07	17:00:00	1.17614	1.17674	1.17611	1.17637	978	0	0
2020.10.07	17:15:00	1.17637	1.17695	1.17610	1.17637	905	0	0
2020.10.07	17:30:00	1.17640	1.17679	1.17586	1.17602	808	0	0
2020.10.07	17:45:00	1.17603	1.17653	1.17577	1.17612	1007	0	0
2020.10.07	18:00:00	1.17612	1.17732	1.17598	1.17687	927	0	1
2020.10.07	18:15:00	1.17689	1.17703	1.17645	1.17654	718	0	0
2020.10.07	18:30:00	1.17654	1.17703	1.17636	1.17690	576	0	1
2020.10.07	18:45:00	1.17690	1.17705	1.17647	1.17665	418	0	1
2020.10.07	19:00:00	1.17665	1.17670	1.17635	1.17655	438	0	1
2020.10.07	19:15:00	1.17655	1.17698	1.17635	1.17686	549	0	1
2020.10.07	19:30:00	1.17685	1.17710	1.17673	1.17685	490	0	1
2020.10.07	19:45:00	1.17685	1.17738	1.17679	1.17716	456	0	2
2020.10.07	20:00:00	1.17714	1.17749	1.17714	1.17735	390	0	1
2020.10.07	20:15:00	1.17735	1.17744	1.17717	1.17739	328	0	1
2020.10.07	20:30:00	1.17737	1.17737	1.17694	1.17716	227	0	0
2020.10.07	20:45:00	1.17715	1.17725	1.17663	1.17664	279	0	1
2020.10.07	21:00:00	1.17663	1.17700	1.17641	1.17697	446	0	0
2020.10.07	21:15:00	1.17697	1.17734	1.17636	1.17648	499	0	1
2020.10.07	21:30:00	1.17648	1.17655	1.17614	1.17638	409	0	1
2020.10.07	21:45:00	1.17638	1.17685	1.17638	1.17672	394	0	1
2020.10.07	22:00:00	1.17672	1.17691	1.17660	1.17677	493	0	1
2020.10.07	22:15:00	1.17677	1.17692	1.17636	1.17647	359	0	1
2020.10.07	22:30:00	1.17647	1.17659	1.17618	1.17620	344	0	1
2020.10.07	22:45:00	1.17619	1.17649	1.17601	1.17605	389	0	1
2020.10.07	23:00:00	1.17605	1.17641	1.17605	1.17640	188	0	2
2020.10.07	23:15:00	1.17640	1.17654	1.17626	1.17637	190	0	1
2020.10.07	23:30:00	1.17637	1.17654	1.17633	1.17647	145	0	2
2020.10.07	23:45:00	1.17647	1.17659	1.17623	1.17628	376	0	1
2020.10.08	00:00:00	1.17624	1.17652	1.17596	1.17641	118	0	1
2020.10.08	00:15:00	1.17629	1.17650	1.17616	1.17646	134	0	4
2020.10.08	00:30:00	1.17646	1.17655	1.17625	1.17651	174	0	12
2020.10.08	00:45:00	1.17651	1.17678	1.17627	1.17639	215	0	0
2020.10.08	01:00:00	1.17645	1.17694	1.17642	1.17685	436	0	5
2020.10.08	01:15:00	1.17686	1.17703	1.17680	1.17703	88	0	3
2020.10.08	01:30:00	1.17701	1.17701	1.17685	1.17693	73	0	2
2020.10.08	01:45:00	1.17693	1.17698	1.17683	1.17683	107	0	2
2020.10.08	02:00:00	1.17686	1.17695	1.17664	1.17665	152	0	0
2020.10.08	02:15:00	1.17665	1.17676	1.17660	1.17663	78	0	2
2020.10.08	02:30:00	1.17663	1.17679	1.17655	1.17655	155	0	2
2020.10.08	02:45:00	1.17655	1.17664	1.17651	1.17656	93	0	1
2020.10.08	03:00:00	1.17656	1.17656	1.17612	1.17638	310	0	0
2020.10.08	03:15:00	1.17638	1.17668	1.17626	1.17665	354	0	0
2020.10.08	03:30:00	1.17665	1.17667	1.17640	1.17660	346	0	0
2020.10.08	03:45:00	1.17660	1.17686	1.17648	1.17649	363	0	0
2020.10.08	04:00:00	1.17649	1.17658	1.17633	1.17641	263	0	0
2020.10.08	04:15:00	1.17643	1.17645	1.17602	1.17614	298	0	1
2020.10.08	04:30:00	1.17614	1.17661	1.17594	1.17639	454	0	0
2020.10.08	04:45:00	1.17639	1.17689	1.17628	1.17662	487	0	1
2020.10.08	05:00:00	1.17661	1.17669	1.17616	1.17620	360	0	1
2020.10.08	05:15:00	1.17620	1.17645	1.17618	1.17635	263	0	0
2020.10.08	05:30:00	1.17635	1.17656	1.17634	1.17644	231	0	1
2020.10.08	05:45:00	1.17644	1.17717	1.17643	1.17707	304	0	1
2020.10.08	06:00:00	1.17707	1.17716	1.17691	1.17696	190	0	1
2020.10.08	06:15:00	1.17696	1.17704	1.17686	1.17686	137	0	1
2020.10.08	06:30:00	1.17687	1.17698	1.17675	1.17689	180	0	1
2020.10.08	06:45:00	1.17689	1.17714	1.17682	1.17700	179	0	2
2020.10.08	07:00:00	1.17700	1.17705	1.17679	1.17682	143	0	1
2020.10.08	07:15:00	1.17682	1.17689	1.17673	1.17687	129	0	0
2020.10.08	07:30:00	1.17687	1.17695	1.17683	1.17684	105	0	1
2020.10.08	07:45:00	1.17684	1.17705	1.17684	1.17684	140	0	2
2020.10.08	08:00:00	1.17685	1.17707	1.17681	1.17704	121	0	2
2020.10.08	08:15:00	1.17704	1.17748	1.17691	1.17737	242	0	1
2020.10.08	08:30:00	1.17737	1.17760	1.17737	1.17740	144	0	1
2020.10.08	08:45:00	1.17740	1.17760	1.17728	1.17746	221	0	1
2020.10.08	09:00:00	1.17746	1.17799	1.17719	1.17725	581	0	0
2020.10.08	09:15:00	1.17725	1.17766	1.17702	1.17757	410	0	1
2020.10.08	09:30:00	1.17756	1.17791	1.17742	1.17781	527	0	1
2020.10.08	09:45:00	1.17781	1.17816	1.17745	1.17781	481	0	0
2020.10.08	10:00:00	1.17783	1.17790	1.17679	1.17683	835	0	1
2020.10.08	10:15:00	1.17683	1.17743	1.17679	1.17690	706	0	0
2020.10.08	10:30:00	1.17690	1.17733	1.17637	1.17655	644	0	1
2020.10.08	10:45:00	1.17653	1.17678	1.17624	1.17662	611	0	0
2020.10.08	11:00:00	1.17664	1.17672	1.17572	1.17649	712	0	0
2020.10.08	11:15:00	1.17649	1.17676	1.17599	1.17617	645	0	0
2020.10.08	11:30:00	1.17617	1.17659	1.17590	1.17602	558	0	0
2020.10.08	11:45:00	1.17602	1.17613	1.17556	1.17605	618	0	1
2020.10.08	12:00:00	1.17605	1.17672	1.17599	1.17657	443	0	0
2020.10.08	12:15:00	1.17657	1.17674	1.17614	1.17614	388	0	0
2020.10.08	12:30:00	1.17614	1.17619	1.17531	1.17543	706	0	0
2020.10.08	12:45:00	1.17542	1.17598	1.17528	1.17586	566	0	0
2020.10.08	13:00:00	1.17586	1.17654	1.17568	1.17613	582	0	0
2020.10.08	13:15:00	1.17613	1.17647	1.17598	1.17630	407	0	0
2020.10.08	13:30:00	1.17633	1.17657	1.17620	1.17647	451	0	0
2020.10.08	13:45:00	1.17646	1.17663	1.17594	1.17600	671	0	1
2020.10.08	14:00:00	1.17600	1.17628	1.17529	1.17551	617	0	1
2020.10.08	14:15:00	1.17551	1.17565	1.17526	1.17545	433	0	0
2020.10.08	14:30:00	1.17545	1.17568	1.17520	1.17543	470	0	0
2020.10.08	14:45:00	1.17542	1.17598	1.17535	1.17598	438	0	0
2020.10.08	15:00:00	1.17598	1.17676	1.17557	1.17648	510	0	0
2020.10.08	15:15:00	1.17645	1.17688	1.17628	1.17646	623	0	0
2020.10.08	15:30:00	1.17646	1.17662	1.17565	1.17592	642	0	0
2020.10.08	15:45:00	1.17589	1.17624	1.17543	1.17553	548	0	0
2020.10.08	16:00:00	1.17553	1.17561	1.17324	1.17386	1163	0	0
2020.10.08	16:15:00	1.17387	1.17447	1.17376	1.17442	652	0	0
2020.10.08	16:30:00	1.17443	1.17445	1.17364	1.17407	701	0	0
2020.10.08	16:45:00	1.17407	1.17470	1.17388	1.17445	821	0	0
2020.10.08	17:00:00	1.17444	1.17461	1.17381	1.17383	865	0	0
2020.10.08	17:15:00	1.17383	1.17451	1.17351	1.17353	855	0	0
2020.10.08	17:30:00	1.17352	1.17454	1.17341	1.17401	809	0	0
2020.10.08	17:45:00	1.17401	1.17515	1.17396	1.17472	1052	0	0
2020.10.08	18:00:00	1.17472	1.17540	1.17444	1.17515	746	0	0
2020.10.08	18:15:00	1.17510	1.17519	1.17470	1.17516	572	0	0
2020.10.08	18:30:00	1.17516	1.17551	1.17489	1.17544	659	0	1
2020.10.08	18:45:00	1.17543	1.17577	1.17516	1.17520	577	0	0
2020.10.08	19:00:00	1.17518	1.17572	1.17518	1.17537	571	0	1
2020.10.08	19:15:00	1.17537	1.17559	1.17522	1.17523	396	0	1
2020.10.08	19:30:00	1.17523	1.17573	1.17519	1.17535	457	0	2
2020.10.08	19:45:00	1.17535	1.17555	1.17518	1.17545	380	0	1
2020.10.08	20:00:00	1.17545	1.17548	1.17515	1.17532	433	0	1
2020.10.08	20:15:00	1.17532	1.17544	1.17523	1.17539	392	0	1
2020.10.08	20:30:00	1.17539	1.17565	1.17531	1.17563	297	0	1
2020.10.08	20:45:00	1.17563	1.17597	1.17557	1.17580	365	0	1
2020.10.08	21:00:00	1.17580	1.17597	1.17574	1.17577	300	0	1
2020.10.08	21:15:00	1.17577	1.17586	1.17556	1.17571	210	0	2
2020.10.08	21:30:00	1.17571	1.17575	1.17546	1.17565	160	0	1
2020.10.08	21:45:00	1.17565	1.17592	1.17559	1.17573	284	0	0
2020.10.08	22:00:00	1.17573	1.17604	1.17573	1.17581	383	0	0
